id,name,wnsynsetkey,main_wnsynsetkey,main_category,super_category,floorplanner-category-tags,hasReceptacles,hasMultipleObjects,foundIn,support,dims,aligned.dims
e31c405a5222b81f6fcb1e2e8326d2efff00097f,Athens II Chair,armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,True,living room,,,"1.221953809261322,1.0415657380362973,1.0550519824028015"
e31c6a01275c5f73355ba8d3e5dffd7362a01c2f,Martinique II End Table,table.n.02,table.n.02,table,support_furniture,"Garden tables,Garden furniture,Garden & Outdoor",True,False,patio,,,"0.6114001870155334,0.4572000343858065,0.6105006635189056"
e31d1ccdc0fcc256970b3137834e56371645502e,"VIMLE Armrest, Grasbo Black Blue",sofa.n.01,sofa.n.01,couch,seating_furniture,"Modular sofas,Living room,Sofas,Furniture types,Living room furniture",True,False,living room,,,"0.15771953761577606,0.659223671988002,0.9578516483306885"
e31f1c50a7c640558b9bdf926c2ed9e5d6175c53,Modern African Mask #1 - Large,wall_decor.n.01,,,,"Decorative accessories,Accessories",,False,,vertical,,"0.796888142824173,1.1903324127197266,0.020000231186713548"
e323e34ea0539ed1e6ce1f8ea843d32b2e3cd3f3,Polished Aluminium Elephant Statue,sculpture.n.01,,,,"Sculptures,Accessories,Art",,False,,,,"0.2890622615814209,0.27263672613480594,0.16018815338611603"
e325d90bb531eabc16607c416f1e9defd7cb25a7,DIPTYQUE SCENTED CANDLE BAIES,"candlestick.n.01,candle.n.01",,,,"Scented & Aromatherapy candles,Living room,Accessories,Candles & Candle holders & Home fragrance,Candles",,False,living room,,,"0.0754743218421936,0.09497539333096938,0.0754743218421936"
e32bb5457386ae633edaec36354d795ee1b33386,Gold Thread Make-up &amp; Wash Bags,purse.n.03,,,,"Health & Beauty,Accessories,Bathroom,Bathroom accessories",,False,bathroom,,,"0.21134256571531296,0.17598646876788568,0.10058805346488953"
e32c46f75f40ef08078b38d9eb5b756e4add2607,AquaVive halogeen verlichting 12cm,wall_lamp.n.01,wall_lamp.n.01,wall_lamp,lighting,"Bathroom wall lights,Wall lighting & Wall lights,Bathroom lighting,Bathroom,Lighting,Indoor lighting,Room lighting",,False,bathroom,vertical,,"0.11959333345293999,0.08010997530072929,0.05803085795802153"
e32f907bcd4a0c2524baf091ff423f74858a89ea,India Portugueza,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"0.5778499841690063,0.6794499754905701,0.024429952725768315"
e330d90f8c86b18da05785ede99569f8d7f8d948,,bed.n.01,bed.n.01,bed,sleeping_furniture,,,True,bedroom,,,"1.5882335305213928,0.8487676173444925,2.1000014543533325"
e332bed7b24ffe5e507ab93223afcdbe11484cab,Konika Bar Stool,bar_stool.n.01,stool.n.01,stool,seating_furniture,"Bar stools,Dining room furniture,Furniture types,Dining room,Kitchen furniture,Dining room chairs,Kitchen chairs,Chairs & stools",True,False,dining room,,,"0.4099999964237213,1.050094710167187,0.5774428844451904"
e3331c6c184747171470e9e5eb7b0f589b3c61b6,Red Enamel Cooking Set,,,,,,,True,,,,"1.131593942642212,0.20169551129220054,0.7834354341030121"
e3336af016f47fccf39e1683a8f537fef5efe05d,32'' LCD TV,television_receiver.n.01,television_receiver.n.01,tv,display,"TVs,Home entertainment",,False,,,,"0.789998471736908,0.5849996864380729,0.2800005376338959"
e337878bb051326cc236dc7f9718c46eed6fb7f6,"Monster Mass Storage - 2 Tier x 43"" _ RF0720-2-43-KB-DB-NW",,,,,,,True,,,,"1.2726155519485474,1.114014639853849,0.7874342501163483"
e3382c78be27376239a04a5daa7299f3a882210c,Orient Cushion Cover - 45x45 cms,throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.4596548229455948,0.3762637823820114,0.2746523320674896"
e33914ea43ffc53e6dec3ff5d9833b8032f80ddd,Marie Large off white bookcase with ladder in solid wood,bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,True,living room,,,"2.4600000381469727,2.395601749420166,0.9834457635879517"
e33bad4ffd6713bbed50be821dbb0f7bd5711d99,Picture frame,picture_frame.n.01,picture_frame.n.01,picture_frame,decor,Accessories,,False,,,,"0.13759811967611313,0.1790018455358222,0.08694807067513466"
e33d9290a0833c81db2e7e55a80d86ea0aea6082,Princess Castle Clock,wall_clock.n.01,wall_clock.n.01,wall_clock,clock,Kids' room,,False,kids room,vertical,,"0.34999996423721313,0.4449998587369919,0.05999991654563885"
e3479ce73271171bdaa163968c50500719ed4d72,Street Art - Know Your Rights Small Mug,cup.n.01,cup.n.01,drinkware,dining_ware,"Mugs,Kitchen,Accessories,Crockery,Coffee & Tea,Kitchen & Dining accessories,Dining room,Cups & Mugs,Tabletop,Tea",,False,"kitchen,dining room",,,"0.11393481120467186,0.09626028686761856,0.08088009431958199"
e347fb6231e4afd401f57bdd8cc05f498c211768,"PICTURE, SCHOOL OF FISH",wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"1.528838038444519,1.0225287675857544,0.05081460435161822"
e3533436f9a753e199ffdf3794d42e5c715dac89,"Cuba Lounge Chair, Soaped Oak, Natural",chair.n.01,chair.n.01,chair,seating_furniture,"Outdoor chairs,Furniture types,Garden furniture,Garden & Outdoor,Chairs,Chairs & stools",,False,patio,,,"0.6112000644207001,0.761730368307326,0.7949650883674622"
e35446996245a5af64cfd9979aab5befb951f032,"Caversham Curved Storage unit - Floor standing, White Ash",cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Bathroom cabinets,Bathroom,__ARTICULATABLE",True,False,bathroom,,,"0.4986085891723633,0.8500011024596859,0.44800256192684174"
e35afabb046d0fe5870360b247978ffce72c5d8c,"Type 75 Task Lamp, Paul Smith Edition, Primary",table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Table lamps,Table lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.13910823315382004,0.5013626920843386,0.2976074069738388"
e35c5a45f542139d2b045623fa6670d402a342a6,"EA Duvet Cover, Queen",bedclothes.n.01,,,,"Bedding & Bed linen,Bedroom,Accessories,Linens,Beds & Bed accessories,Bed accessories",,False,bedroom,,,"2.0352375507354736,0.6587250671582296,1.7417649626731873"
e35deca7e2165bb6e38ef176521ae34b1f927972,"Girl and Tent, 2006",wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.0,1.199999988079071,0.004999999888241692"
e3631a629a1ac3b71a75dff721192b90d26246e0,"Revolve Lexington Tall Bookcase, Walnut",bookcase.n.01,bookcase.n.01,shelves,storage_furniture,"Bookcases,Living room storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage",True,False,living room,,,"0.9778999984264374,2.057400023359122,0.35677407681941986"
e365d8e54023e62f4bb2022f52285844700fca22,"Edgeware Mirror 91cm x 66cm, Onyx Black",wall_mirror.n.01,mirror.n.01,mirror,mirror,"Bathroom mirrors,Mirrors,Accessories,Bathroom,Bathroom accessories",,False,bathroom,vertical,,"0.6591576635837555,0.9082622826099396,0.044868173776194474"
e3678e7cafb50959d7eea98068a98c6b00ce1e09,"""Mom""s Diner"" Retro Square Metal Wall Sign",wall_sign.n.01,,,,"Wall plaques & Signs,Living room,Accessories,Decorative & Living accessories,Kitchen & Dining accessories",,False,living room,vertical,,"0.19998368620872498,0.3391057401895523,0.020166198723018138"
e3679a6ea0b6f45e4e88f64b51099e0c3d3a84eb,Candice II 6 Piece Extension Rectangle Dining Set,dining_area.n.01,,,,"Dining table & Chair sets,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture",True,True,"living room,dining room",,,"3.0749669075012207,1.1696636388078332,1.603379726409912"
e36ff98ffd950600311ae58c7d1c5be8a03787ef,BJURÃ–N,drawer.n.01,,,,,,False,,,,"0.23991817235946655,0.10999999217155808,0.15026608109474182"
e37753403547f3fdd6290f289d2ecfa975d05417,Damask Coral Pillow (Pink 16 Inches Polyester),throw_pillow.n.01,cushion.n.03,cushion,decor,,,False,,,,"0.408785343170166,0.3785986789735034,0.20294978469610214"
e37a7e22a925c06882a73fd84b074ec0958c61ca,STACKHOLMEN  Stool,stool.n.01,stool.n.01,stool,seating_furniture,"Stools,Furniture types,Chairs & stools",,False,,,,"0.4791974127292633,0.4314214106670988,0.3626110851764679"
e38673f1648b9606a41abc76b90c9681b6c7fefb,Ultramarine Framed Print,wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"1.0159856081008911,1.0160760283470154,0.04444999992847475"
e386d19c6cceb954f37cb737f796b30b445bc385,EGEBY rug,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"1.649995505809784,0.015000000669042723,2.3000088930130005"
e38c1c169a5e121bb4ba2acecdfa506640732cd1,Mantis BS1 B Floor Lamp,floor_lamp.n.01,floor_lamp.n.01,floor_lamp,lighting,"Standing lamps & Floor lamps,Floor lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.3965527266263962,1.4898072481155396,1.0561209321022034"
e38e343fc8704345c2994f67cfbd587f26160367,Grandview Night Stand,nightstand.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Bedside tables,Bedroom,Bedroom furniture,Furniture types,__ARTICULATABLE",True,False,bedroom,,,"0.6981902718544006,0.7306593509565573,0.4203338623046875"
e39154e6536b8ec6aaaf2815172021b5797b30e1,,wall_lamp.n.01,wall_lamp.n.01,wall_lamp,lighting,"Outdoor wall lights,Lighting,Garden & Outdoor,Garden lighting",,False,outdoor,vertical,,"0.25985004007816315,0.12217510119080544,0.07106102752732112"
e39c1afc2c76d2653c2c6eff7b4f4b21e525bda1,Desk &amp; Chair - Chair,,,,,Kids' room,,True,kids room,,,"1.1000006198883057,0.8850020947646442,0.6699973046779633"
e39ee7136f40f7028bb66470f065859485f57454,Oakburn Storage Ottoman,footstool.n.01,stool.n.01,stool,seating_furniture,"Ottomans & Storage stools,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"1.303709864616394,0.4576116236731309,0.6935940682888031"
e3a1480ec118aaa8151f0f47ec9012dfebb6f1bb,"Bamboo 170x240, Light Brown",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"1.7000000476837158,0.01800000007278868,2.4000000953674316"
e3a4be0be1d60a6d4efd1d9824f6705945540e40,"Curtains, short",window_curtain.n.01,window_curtain.n.01,curtain,curtain,"Curtains,Accessories,Curtains & Curtain accessories",,False,,,,"1.160639762878418,2.6538808670593426,0.3850302994251251"
e3a8320821fdca44b43c3f2d9abeaa5a76de2505,Sabatier V 5 Piece Knife Block Set,,,,,"Knife sets,Kitchen,Cook's tools,Accessories,Cutlery,Kitchen & Dining accessories,Dining room,Cook's knives,Knives,Tabletop",,True,"kitchen,dining room",,,"0.2369065135717392,0.3430218381290331,0.07749323546886444"
e3a9a3640530a7d89f786120418ad336de40d03b,"Lindy Bench, Paper White",bench.n.01,bench.n.01,bench,seating_furniture,"Benches,Dining room furniture,Living room,Furniture types,Dining room,Kitchen furniture,Living room furniture,Dining room chairs,Kitchen chairs",True,False,"living room,dining room",,,"1.2192000150680542,0.45750371087171793,0.3556002527475357"
e3a9ea62e9437c9eab6f53030da27e88a87a83eb,Grass,,,,,"Outdoor bespoke,Architecture",,False,,,,"1.421277940273285,0.03480945134651847,1.405867576599121"
e3a9f5172542cf6f00ec473819450fbbae9cdcac,Buri Bundle 150 cms,,,,,"Decorative accessories,Accessories",,False,,,,"0.546333909034729,1.48311406500099,0.5085820257663727"
e3b1da20e693593dd799495cfa534c3db570d588,Tube,pendant_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Pendant lights,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.6500000059604645,0.45473858156255176,0.20000003278255463"
e3b923e21c853d905da18ebabc2980a80ce4e185,Balloon Ceiling Light - Blue,ceiling_lamp.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Ceiling lighting,Lighting,Indoor lighting",,False,,top,,"0.3999999910593033,0.6556282692222046,0.4000000059604645"
e3bc2db72abec4b9c0a5ed3ba7d4958e4f826e7b,DM Lights Nautilus,pathway_light.n.01,pathway_light.n.01,pathway_light,lighting,"Garden lighting,Lighting,Garden & Outdoor",,False,outdoor,,,"0.0858764797449112,0.3621731251478195,0.11777097918093204"
e3ca4616713c8ffa6e9292f63e5c5eea48a06675,"Pierce Chest Of Drawers, Natural",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.0160000920295715,1.3716613054275513,0.482425257563591"
e3d12cbfbbc6405329d010928c738dee3ce3be67,Wentworth 2 door wardrobe + 2 drawers,armoire.n.01,armoire.n.01,wardrobe,storage_furniture,"Double wardrobes,Bedroom,Bedroom furniture,Bedroom storage,Furniture types,Wardrobes,Storage,Bedroom wardrobes,Garage & storage,__ARTICULATABLE",True,False,bedroom,,,"1.1399999856948853,1.9299992482351627,0.6503428816795349"
e3d3ed213f437121abf8a1faffa60ae0672cbf25,Shui freestanding Bath,bathtub.n.01,bathtub.n.01,bathtub,bathroom_fixtures,"Bathtubs,Bathroom",True,True,bathroom,,,"1.6860849857330322,0.8813085556030273,0.7603708505630493"
e3d8c7485b594d0ddf81302c96585d585089df27,Deborah Tissue Box Cover,tissue_box.n.01,,,,"Decorative boxes,Bedroom,Living room,Accessories,Bedroom accessories,Decorative & Living accessories",,False,"bedroom,living room",,,"0.14098793268203735,0.21799656748771667,0.14098793268203735"
e3dc46732c5bff205bb8d791fa882e1cceb3a32c,Weber 47cm Bar B Kettle Charcoal Barbecue,barbecue.n.03,,,,"Barbecues,Garden & Outdoor,Outdoor dining,Camping equipment",,False,patio,,,"0.6055007576942444,0.8938784371337931,0.5269412398338318"
e3dee993b9cab3b7e42637718edf6c812e9aef22,Twill Wool Blanket,throw.n.04,,,,"Throws,Bedroom,Living room,Accessories,bean bags & Throws,Bedding & Bed linen,Linens,Beds & Bed accessories,Bed accessories",,False,"bedroom,living room",,,"0.5312166810035706,0.04999985545873642,0.39999981224536896"
e3dfeaae3312a8c21fdac34ceac931557437efaf,BLUE GLASS & JUTE CANDLEHOLDER,"candlestick.n.01,candle.n.01",,,,"Candlesticks & Candle holders,Living room,Accessories,Candles & Candle holders & Home fragrance",,False,living room,,,"0.13866159319877625,0.15242144995212215,0.1468019112944603"
e3e21bc2a54856c992a6cbb23c2e5abe45ec3a3d,"Homefield Outdoor Lantern, Black",wall_lamp.n.01,wall_lamp.n.01,wall_lamp,lighting,"Lanterns,Lighting,Garden & Outdoor,Garden lighting",,False,,vertical,,"0.1599999964237213,0.24977282434701917,0.11000004068278274"
e3e90be72788cf5f13a14d46f0f5fea24b27b8f1,45'' Cooktop Wall Hood - Glass Model # VW45G,range_hood.n.01,range_hood.n.01,range_hood,large_kitchen_appliance,"Cooker hoods,Kitchen,Electrical,Kitchen appliances",,False,kitchen,,,"1.1428420543670654,0.6010432243347169,0.49024605785962194"
e3e9fc715dbe438fced2a36ab4c0ffab55e16df6,"Re-Turned Penguin, mahogany",,,,,Accessories,,False,,,,"0.09732869639992714,0.1580343388629295,0.09747164696455002"
e3ea77bd63ceaa2d05ff5d18c85d854526fe6267,Dining table,table.n.02,table.n.02,table,support_furniture,,True,False,,,,"1.9000000357627869,0.7799999713897706,0.8993334770202637"
e3eea412d1eee1cbd06a1f59f254e71b9771da1a,Red Wine Gift Box,,,,,__ARTICULATABLE,,True,,,,"0.2660973370075226,0.35788297036197037,0.15963024646043777"
e3f2810b3a8b948db8dff771921f57edc766f4e1,"Tower Magazine Rack, Black",,,,,"Magazine racks,Furniture types,Accessories,Small office storage,Storage,Storage accessories,Garage & storage",,True,,,,"0.25436636805534363,0.3493541571563412,0.2664116322994232"
e3f64c137b58a0cf56632ddda52d3ee0bec2f069,"Dougal Rugs, Black",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"0.8208000063896179,0.00470854147351929,1.496000051498413"
e3fd946c45edefb08bb36c29f7755c4a90c67caa,"Cut Velvet Pillow, Ivory",throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.5506528615951538,0.4457028731703758,0.2814437448978424"
e3ff1721c0fb9adbb31f2cce97501f7e62033476,1.5m Banana Tree,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,potted_plant,,False,,,,"1.5205376744270325,2.2602744366493965,1.560566008090973"
e40bb0530125c96c725422b9d5e32339be52eb6f,"linc L18, white",end_table.n.01,table.n.02,table,support_furniture,"Side & End tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.6049783229827881,0.4444999938916183,0.45500002801418304"
e40c3b8ecefe56cb38ddc61b108f1b91b22e21db,Floral Lines Picture Frame - 31x31x1 inches,wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.800000011920929,0.800000011920929,0.025000000372529297"
e40d9e78c9e9da265425c9b3d1ab355968cedf24,Office Chair,swivel_chair.n.01,chair.n.01,chair,seating_furniture,"Desk chairs,Office,Home office furniture,Furniture types,Chairs,Office chairs,Chairs & stools",True,False,office,,,"0.6611112356185913,0.8388972765242215,0.6284124255180359"
e40eb85bbfeb96330fa43d3a766676fd4bb9fb3e,"Larkin Chest, White",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Chests of drawers,Bedroom,Living room storage,Bedroom furniture,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"1.0,1.2000001207061075,0.4500880092382431"
e418bc9c9caeb8a0c4488d110f3f8e8bd0d6a87b,Chrome Kitchen Rack with Wine Shelves,shelving.n.01,shelving.n.01,shelves,storage_furniture,"Wine racks & Storage,Kitchen,Furniture types,Small kitchen storage,Storage,Garage & storage",,False,kitchen,,,"0.9259556233882904,1.8802836443860684,0.3801641911268234"
e41fb9d079791e99e3ff9e216c5e4416a9a83570,Dualit Black Dome Cordless Kettle 72620,kettle.n.01,kettle.n.01,kettle,kitchen_ware,"Electric kettles,Kitchen,Kitchen electricals,Electrical",,False,kitchen,,,"0.26337605714797974,0.28126132647270197,0.21990090608596802"
e4258a74474114a9e2677548124b209cf0f6ae43,CHIPS DINING TABLE,dining_table.n.01,table.n.02,table,support_furniture,"Dining tables,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture",True,False,"living room,dining room",,,"0.949999988079071,0.7355729197151959,0.949999988079071"
e42c7020155fee0bfb7653312c45b746cbd28593,Tiny Love® Musical crib/cot mobile,mobile.n.03,,,,"Baby mobiles,Kids' room,Nursery,Baby activity & Outdoor,Kids & baby room",,False,kids room,,,"0.1425853818655014,0.38508422672748566,0.22609000111697244"
e432bd2619cb6eb619e6bf72ffa6a39892c92b7d,Matera Armoire - Oak,armoire.n.01,armoire.n.01,wardrobe,storage_furniture,"Armoires,Bedroom,Bedroom furniture,Bedroom storage,Furniture types,Wardrobes,Storage,Bedroom wardrobes,Garage & storage,__ARTICULATABLE",True,False,bedroom,,,"1.002999186515808,1.929994821548462,0.6100002527236938"
e44df9da1d1dc76692270af0c831f48a1b6fa480,Yellow,lantern.n.01,,,,"Lanterns,Lighting,Garden & Outdoor,Garden lighting",,False,,,,"0.1850000023841858,0.3499999940395355,0.1850000023841858"
e44ed1eac2b86fac8f401347a3f253edb0c87254,"GUTMANNFACTORY Sessel, light blue",armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.923167884349823,0.9242618696489716,0.8119896650314331"
e4524262303bbc00246ba210cb576f349e1173ef,Toddler Marketplace,,,,,"Kids' activity & Outdoor,Kids' room,Garden & Outdoor",,True,kids room,,,"0.6675411760807037,0.9128590177944993,0.3889816105365753"
